iso2,date,semana,population,total_cases,new_cases,total_deaths,new_deaths,google_retail_and_recreation,google_grocery_and_pharmacy,google_parks,google_transit,google_workplaces,google_residential,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
SC,2020-05-09,19,7164788,3323.8571428571427,154.71428571428572,65.14285714285714,2.4285714285714284,-35.714285714285715,-9.428571428571427,-65,-57.714285714285715,-13.57142857142857,11.142857142857144,0,0,0
SC,2020-05-10,20,7164788,3453.9999999999995,158.57142857142856,67.14285714285714,2.142857142857143,-35.714285714285715,-10.285714285714285,-65,-57.714285714285715,-13.428571428571427,11.142857142857142,0,0,0
SC,2020-05-11,20,7164788,3632.571428571428,178.57142857142856,69.28571428571428,2.142857142857143,-36.85714285714285,-12,-65.85714285714285,-58.28571428571428,-13.428571428571427,11.142857142857142,0,0,0
SC,2020-05-12,20,7164788,3826.4285714285706,186.57142857142856,71.57142857142857,2.2857142857142856,-37.99999999999999,-13.714285714285715,-65.85714285714285,-58.85714285714286,-13.571428571428573,11.285714285714286,0,0,0
SC,2020-05-13,20,7164788,4012.9999999999995,192.42857142857142,74,2.4285714285714284,-40,-16.57142857142857,-65.71428571428571,-59.71428571428571,-13.714285714285714,11.428571428571427,0,0,0
SC,2020-05-14,20,7164788,4205.428571428571,192.42857142857142,76.57142857142857,2.4285714285714284,-40.14285714285714,-17.14285714285714,-64.57142857142858,-60.42857142857142,-15.285714285714285,11.857142857142856,0,0,0
SC,2020-05-15,20,7164788,4440.5714285714275,235.14285714285714,78.85714285714286,2.571428571428571,-40.42857142857142,-17.71428571428571,-64.42857142857142,-60.71428571428571,-15.285714285714285,11.857142857142858,0,0,0
SC,2020-05-16,20,7164788,4680.571428571428,238.7142857142857,81.42857142857143,2.571428571428571,-40.42857142857142,-17.71428571428571,-64.14285714285714,-60.71428571428571,-15.142857142857142,11.857142857142858,0,0,0
SC,2020-05-17,21,7164788,4919.285714285714,238.7142857142857,84.42857142857142,2.8571428571428568,-40,-17.428571428571427,-62.71428571428571,-60.57142857142856,-14.857142857142856,12,0,0,0
SC,2020-05-18,21,7164788,5101.857142857142,238.7142857142857,87.28571428571428,2.999999999999999,-40,-17.428571428571427,-62.71428571428571,-60.57142857142856,-14.714285714285715,12,0,0,0
SC,2020-05-19,21,7164788,5372.714285714284,270.85714285714283,90.28571428571428,2.9999999999999996,-40.14285714285714,-17.428571428571427,-62.857142857142854,-60.57142857142856,-14.571428571428571,12.142857142857142,0,0,0
SC,2020-05-20,21,7164788,5648.285714285714,274.2857142857143,93.42857142857143,3.1428571428571423,-40.285714285714285,-17.57142857142857,-63.71428571428572,-60.57142857142857,-14.57142857142857,12.285714285714285,0,0,0
