region,iso2,date,semana,population,total_cases,new_cases,total_deaths,new_deaths,people_vaccinated,people_fully_vaccinated,total_vaccinations,google_retail_and_recreation,google_grocery_and_pharmacy,google_parks,google_transit,google_workplaces,google_residential,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Norte,AM,2021-04-05,67,4144597,353316.14285714284,814.1428571428571,12114.714285714284,24.428571428571427,439213.4285714285,116188.14285714286,555401.5714285714,-15.57142857142857,39.14285714285714,-16.285714285714285,-9.428571428571427,0.14285714285714235,9.57142857142857,13.400617030523627,10.597252967452047,2.803364063071581
Norte,AM,2021-04-06,67,4144597,354179.14285714284,863,12140.142857142857,25.42857142857143,444919.2857142857,118388.42857142857,563307.7142857142,-12.428571428571427,41.42857142857142,-16.285714285714285,-4.428571428571428,8.714285714285715,7.999999999999998,13.591374849851848,10.734922737102924,2.856452112748925
Norte,AM,2021-04-07,67,4144597,355040.8571428571,861.7142857142857,12166.42857142857,26.285714285714285,450547.1428571428,121092.99999999999,571640.1428571427,-12,41.57142857142857,-16.285714285714285,-2.714285714285714,10.428571428571429,7.857142857142856,13.79241800486616,10.870710538494883,2.9217074663712777
Norte,AM,2021-04-08,67,4144597,355915,874.1428571428571,12192.857142857141,26.428571428571427,456200.5714285714,123814.57142857142,580015.1428571428,-11.714285714285714,41.14285714285714,-16.999999999999996,-2.714285714285714,9.857142857142856,8.14285714285714,13.99448831471776,11.007115322154878,2.987372992562882
Norte,AM,2021-04-09,67,4144597,356764.14285714284,849.1428571428571,12216.285714285714,23.428571428571427,461960.8571428572,127186.85714285713,589147.7142857143,-11.714285714285715,41.285714285714285,-16.428571428571427,-2.4285714285714284,9.999999999999998,8.14285714285714,14.214837155113376,11.146098333393022,3.0687388217203537
Norte,AM,2021-04-10,67,4144597,357619.2857142857,855.1428571428571,12238.857142857141,22.571428571428573,467688.42857142864,131000.99999999999,598689.4285714286,-11.999999999999998,40.57142857142857,-16.428571428571427,-2.142857142857143,10.142857142857142,8.142857142857142,14.445057711797519,11.284292020947479,3.160765690850039
Norte,AP,2020-03-08,11,845731,0,0,0,0,0,0,0,7.857142857142857,12.285714285714285,-1.1428571428571426,-8.285714285714285,11.714285714285714,-0.14285714285714285,0,0,0
Norte,AP,2020-03-09,11,845731,0,0,0,0,0,0,0,7.428571428571429,12,-0.857142857142857,-9,11.999999999999998,-0.2857142857142857,0,0,0
Norte,AP,2020-03-10,11,845731,0,0,0,0,0,0,0,6.999999999999999,11.142857142857142,-0.9999999999999998,-9.428571428571429,11.999999999999998,-0.28571428571428564,0,0,0
Norte,AP,2020-03-11,11,845731,0,0,0,0,0,0,0,5.571428571428571,10.714285714285714,-1.571428571428571,-10.142857142857142,12.14285714285714,-0.2857142857142857,0,0,0
Norte,AP,2020-03-12,11,845731,0,0,0,0,0,0,0,0.5714285714285713,9.857142857142858,-7.428571428571428,-8.857142857142856,11.142857142857142,0,0,0,0
Norte,AP,2020-03-13,11,845731,0,0,0,0,0,0,0,-0.5714285714285716,11.428571428571427,-7.285714285714286,-9,10.428571428571427,0.14285714285714285,0,0,0
Norte,AP,2020-03-14,11,845731,0,0,0,0,0,0,0,-3.7142857142857144,11.714285714285714,-8.142857142857142,-9.714285714285715,8.571428571428571,0.7142857142857143,0,0,0
Norte,AP,2020-03-15,12,845731,0,0,0,0,0,0,0,-7.142857142857143,12.428571428571429,-10.14285714285714,-9.428571428571429,5.142857142857142,1.8571428571428572,0,0,0
Norte,AP,2020-03-16,12,845731,0,0,0,0,0,0,0,-14.857142857142858,10.142857142857142,-15.428571428571427,-12.428571428571429,-3.9999999999999996,4.285714285714286,0,0,0
Norte,AP,2020-03-17,12,845731,0.14285714285714285,0.14285714285714285,0,0,0,0,0,-22.57142857142857,10.857142857142858,-22,-16.571428571428573,-11.285714285714285,6.428571428571429,0,0,0
Norte,AP,2020-03-18,12,845731,0.2857142857142857,0.14285714285714285,0,0,0,0,0,-33.71428571428571,5.999999999999999,-28.571428571428566,-21.57142857142857,-18.71428571428571,8.714285714285714,0,0,0
Norte,AP,2020-03-19,12,845731,0.42857142857142855,0.14285714285714285,0,0,0,0,0,-42.42857142857143,4.440892098500626e-16,-32.85714285714286,-28.857142857142858,-23,10.285714285714286,0,0,0
Norte,AP,2020-03-20,12,845731,0.5714285714285714,0.14285714285714285,0,0,0,0,0,-51.42857142857143,-6.428571428571428,-40,-34.99999999999999,-31.571428571428566,12.714285714285714,0,0,0
Norte,AP,2020-03-21,12,845731,0.7142857142857142,0.14285714285714285,0,0,0,0,0,-59.28571428571429,-13.142857142857142,-45.71428571428571,-42.285714285714285,-39.857142857142854,15,0,0,0
Norte,AP,2020-03-22,13,845731,0.8571428571428571,0.14285714285714285,0,0,0,0,0,-66,-18.857142857142858,-49.71428571428571,-48.28571428571428,-45.857142857142854,16.71428571428571,0,0,0
Norte,AP,2020-03-23,13,845731,1.1428571428571428,0.2857142857142857,0,0,0,0,0,-69,-21.71428571428571,-51.99999999999999,-52.42857142857143,-46.14285714285714,17,0,0,0
