,total_cases,total_deaths,new_cases,new_deaths,mobility_L,mobility_W,mobility_F,mobility_P,mobility_T,mobility_R,vac_total,vac_partial,vac_fully,V_,S,E,I,AR,DHR,DQR,AD,DHD,DQD,R,D,TH,DVR,DVD,DD,DT,V,gamma_t,pdth_t,gammaL_mob,gammaW_mob,gammaF_mob,gamma_mob,gamma_tilde
2020-03-17,51.3258,0.36183,14.37976,0.05015,-0.287158666666667,-0.0598291333333333,-0.0445028,-0.38318293333333303,-0.21169633333333301,0.0729748,0.0,0.0,0.0,0.0,29974621.52108698,858.1240185981858,29.02190318196037,351.8578701724727,7.001597653248101,89.48659764848067,0.19827537270039675,0.003983421530273722,0.05042657846972628,24.8209648964804,1.9132754979803246,7.3346289962788696,0.24741316523243007,0.00013941975355958027,0.41198,102.35549741915213,0.0,2.7435035925694287,0.0010662418699660795,2.9184876583600037,-0.19602217966975663,0.01930203270830861,1.3456890298938597,1.397814562675569
2020-03-18,69.67778,0.41624,18.35198,0.05441,-0.36097769999999996,-0.12012926666666701,-0.0813722666666667,-0.436123933333333,-0.283750133333333,0.0960674333333333,0.0,0.0,0.0,0.0,29974347.143035945,1027.4616252390572,105.08762502100436,349.1330157919532,6.820518492004688,88.79359638782755,0.24349862899909047,0.004891972553811616,0.06192802744618838,57.08430362659714,2.1659608706807214,7.792140536219143,0.2454971505451607,0.00017121903938340663,0.46639,108.60469868970902,0.0,9.456227035829812,0.010692566474826517,3.0872467053711543,-0.3417313507442414,0.12245968885483939,1.4718965619770563,7.984330473852756
2020-03-19,92.30599,0.48306,22.62821,0.06682,-0.43465580000000004,-0.1832295,-0.12285093333333301,-0.4876607,-0.35634226666666696,0.11982846666666701,0.0,0.0,0.0,0.0,29974048.097891588,1200.7902224053514,125.82505518605234,406.2468269016572,7.85407898250138,103.31912236921357,0.28711848217357583,0.005768310648231327,0.07302168935176867,89.02461458872907,2.476279499679812,9.448779001676874,0.28565742542607336,0.00020189087268809644,0.53321,131.23290868970903,0.0,2.8468622128723506,0.0034819369274016803,3.0185385378675615,-0.438464902375753,0.33293247328660647,1.516927627273719,1.3299345855986315
2020-03-20,119.39953,0.56185,27.09354,0.07879,-0.5049653,-0.24688666666666698,-0.1675998,-0.535492966666667,-0.42653356666666703,0.14331823333333302,0.0,0.0,0.0,0.0,29973726.780699603,1375.225405504103,147.0512302256269,475.4649731518421,9.119630064866922,120.92309524731854,0.35562752475338577,0.007144681256008317,0.0904453187439917,126.13956069776103,2.842187981853388,11.432329646178477,0.334329011617637,0.0002500638439602911,0.612,158.32644868970903,0.0,2.555192019201355,0.0036019656346125313,2.732053732983668,-0.47828867056183644,0.6721063312590181,1.5297929121761538,1.0253991070252013
2020-03-21,151.06364,0.65944,31.66411,0.09759,-0.569299233333333,-0.308103533333333,-0.21263690000000002,-0.577971666666667,-0.491762266666667,0.165499066666667,0.0,0.0,0.0,0.0,29973385.95018595,1547.8827699423473,168.4129200451206,556.1641873806802,10.601107035346802,141.4470019904156,0.562138558955398,0.011293560104025444,0.14296643989597457,169.53002359245326,3.2954055066067736,13.750497216679404,0.39107365119139414,0.00039527460364089057,0.7095899999999999,189.99055868970902,0.0,2.319572361290373,0.0048717617517119545,2.280892964645534,-0.46186194394997415,1.1309504755987467,1.5539030147896105,0.7656693465007627
2020-03-22,187.3275,0.8137,36.26386,0.15426,-0.6252057333333331,-0.36369433333333295,-0.254569533333333,-0.6136102666666671,-0.5495608333333329,0.18530893333333298,0.0,0.0,0.0,0.0,29973027.731373873,1716.8669365252854,189.55689454992586,647.4788544274401,12.278131591563064,164.67069417445833,0.9165635313656275,0.018414081663195123,0.23310591833680488,220.2372272629224,4.011804065562171,16.40541801606981,0.45528267625912966,0.0006444928582118292,0.86385,226.254418689709,0.0,2.1291248845887805,0.006935830879558878,1.7421406009261933,-0.40046044956942783,1.6641220257890796,1.609723695641149,0.5194011889476315
2020-03-23,228.14423,1.06522,40.81673,0.25152,-0.670232866666667,-0.410473366666667,-0.290005133333333,-0.6409223666666669,-0.597461833333333,0.201685766666667,0.0,0.0,0.0,0.0,29972650.520829376,1884.2450745187925,210.25104172152476,748.3893923167324,14.127828400770841,190.33486561437664,1.357827359343776,0.02727922617892467,0.3453307738210753,279.2206430955751,5.179887596927799,19.39365990317456,0.5262391552836255,0.0009547729162623634,1.11537,267.071148689709,0.0,1.9923644905760969,0.009128854761270684,1.209054075236244,-0.31451053299366105,2.194338221694576,1.692803282432463,0.29956120814363385
2020-03-24,273.41697,1.43783,45.27274,0.37261,-0.7026026666666669,-0.44598273333333305,-0.3162391,-0.658936066666667,-0.633658533333333,0.21382103333333302,0.0,0.0,0.0,0.0,29972251.474008627,2053.0741370419723,230.7485113424185,857.7684320947262,16.125756856407772,218.15279709617826,1.884763931526782,0.037865566066400874,0.4793444339335991,347.3440580514828,6.910324956271575,22.708131640915493,0.6031503649953543,0.0013252948123240308,1.4879799999999999,312.343888689709,0.0,1.900689816125654,0.011424314057421748,0.7711497673630365,-0.2283493003380639,2.633876751363663,1.7805987368839398,0.12009107924171425
2020-03-25,323.10337,1.95504,49.6864,0.51721,-0.723232233333333,-0.47067613333333297,-0.333319066666667,-0.668737466666667,-0.6589873333333329,0.22191946666666698,0.0,0.0,0.0,0.0,29971827.373648975,2226.411077213926,251.42366415315837,974.7716945385336,18.25375017331341,247.90976647911782,2.493838472845369,0.050102086459158646,0.6342479135408414,425.3659111048954,9.312298887798356,26.345732734864992,0.6854226401317706,0.0017535730260705524,2.00519,362.030288689709,0.0,1.8410237987970648,0.013773386681264897,0.4682103553123085,-0.15779014334383024,2.9415382127806255,1.8558799432444077,-0.014856144447342956
2020-03-26,377.24169,2.63939,54.13832,0.68435,-0.733712633333333,-0.485735166666667,-0.341980866666667,-0.6719272,-0.674945366666667,0.226439466666667,0.0,0.0,0.0,0.0,29971373.49643683,2408.4459800133113,272.65086089429496,1098.9124548152404,20.50125178175709,279.4819869930794,3.18184417705112,0.06392436149896158,0.8092256385010383,513.9655471314511,12.490487360643725,30.309264245632285,0.7727137341731375,0.002237352652463655,2.68954,416.168608689709,0.0,1.8086953870064504,0.016128132531633782,0.3071937046884532,-0.11047488957775675,3.1040413973187473,1.9046817309247477,-0.0959863439182973
2020-03-27,435.9508,3.51254,58.70911,0.87315,-0.7356347,-0.492341366666667,-0.3429602,-0.670106066666667,-0.6830299,0.22783923333333297,0.0,0.0,0.0,0.0,29970880.07128306,2607.9048709047784,294.9432279549053,1230.0249472712635,22.86440691048666,312.82730012576684,3.9565065319243122,0.07948759893519736,1.0062424010648028,613.7762456995935,16.545481537694844,34.60742878886346,0.8649070869725419,0.0027820659627319074,3.56269,474.877718689709,0.0,1.8135947607898122,0.018493382032192283,0.27714364760458743,-0.08869372345449689,3.1226888988368002,1.9150603414821947,-0.10146558069238254
2020-03-28,499.46006,4.59827,63.50926,1.08573,-0.7306123333333331,-0.49178796666666696,-0.337108566666667,-0.6647792,-0.684715266666667,0.2266181,0.0,0.0,0.0,0.0,29970335.126942705,2834.646527985002,319.36937228699014,1368.3060847023478,25.34675698521257,347.99578591693046,4.869681052141045,0.09783359418002902,1.2384864058199707,725.4148102921663,21.587718069619157,39.25701808597339,0.9621411601708905,0.0034241757963010162,4.64842,538.3869786897089,0.0,1.851895477713188,0.021041341057981156,0.3553247629031606,-0.090542306089612,3.012096211713968,1.8808001870228204,-0.028904709309632404
2020-03-29,568.22893,5.93459,68.76887,1.33632,-0.720350466666667,-0.485814533333333,-0.325740633333333,-0.657070066666667,-0.6813844,0.2234398,0.0,0.0,0.0,0.0,29969729.866095066,3094.1496513794855,347.13662005009576,1514.714329493386,27.96710664180676,385.23120625189074,5.9841919873862075,0.12022450836526916,1.521935491634731,849.5149200061501,27.7937191217602,44.29166975608173,1.0650899083177467,0.00420785779278442,5.9847399999999995,607.1558486897089,0.0,1.8998505707039208,0.023879409389742774,0.5116443722582371,-0.11021691966694314,2.8029358001455407,1.8082847712321386,0.09156579947178223
2020-03-30,642.97684,7.57675,74.74791,1.64216,-0.7065768666666671,-0.4762724,-0.310286766666667,-0.648006466666667,-0.674397433333333,0.219009133333333,0.0,0.0,0.0,0.0,29969072.348449867,3374.366182461024,378.91590408366426,1671.0418856192243,30.76069076971823,424.9893651628908,7.344861743177443,0.14756083928217606,1.8679891607178243,986.7970391809976,35.420071109146406,49.76405413463277,1.1750135415597294,0.005164629374876162,7.626899999999999,681.9037586897089,0.0,1.899165763442574,0.0269646335262083,0.7142341809122161,-0.14058585520400046,2.5306405476645106,1.7082103918680303,0.1909553715745438
2020-03-31,724.56769,9.5923,81.59085,2.01555,-0.690840933333333,-0.464833966666667,-0.292117866666667,-0.6384835,-0.6650079999999999,0.213952533333333,0.0,0.0,0.0,0.0,29968376.487560418,3658.871018451484,413.23179445005655,1839.5072840557405,33.77070456247625,467.8344927145068,8.923193473079959,0.1792700753268765,2.269399924673123,1138.1447990188324,44.78048285232385,55.73741837950198,1.2934720470889367,0.0062744526364406795,9.64245,763.4946086897089,0.0,1.8418270102328127,0.03001157605295201,0.9355538793248517,-0.17527200707341173,2.2282554940522297,1.5924588847989736,0.24936812543383913
2020-04-01,813.54768,12.04097,88.97999,2.44867,-0.673979333333333,-0.45245706666666696,-0.272366666666667,-0.628864066666667,-0.6540431,0.2085836,0.0,0.0,0.0,0.0,29967658.214282896,3931.2348850698986,448.07283941937055,2021.0587386458126,37.014111618926854,514.0077443215679,10.672542722571329,0.21441511310684164,2.7143048868931583,1304.6437889766098,56.15234632540381,62.25175044951743,1.4211321730672577,0.0075045289587394575,12.09112,852.474598689709,0.0,1.7438628864893488,0.03291436647722707,1.1607113181347692,-0.2106938907965641,1.9212967137916324,1.4752356596251415,0.26862722686420737
2020-04-02,910.02989,14.96969,96.48221,2.92872,-0.656650266666667,-0.43992089999999995,-0.2521063,-0.619378233333333,-0.6422232999999999,0.20313753333333298,0.0,0.0,0.0,0.0,29966934.185642898,4176.316364727087,481.4270764109224,2215.044682925231,40.47556733628251,563.3434097045358,12.546301478109228,0.25205958134156764,3.1908504186584317,1487.464435468672,69.75360904797515,69.31532906746249,1.557535762565616,0.00882208534695487,15.01984,948.956808689709,0.0,1.6218577313462923,0.03568440233696968,1.3791816714337308,-0.24433582451860447,1.6299774272086442,1.3687447926190746,0.25311293872721774
2020-04-03,1013.69417,18.4126,103.66428,3.44291,-0.639511933333333,-0.428004433333333,-0.232410066666667,-0.6102561,-0.630268933333333,0.19784963333333302,0.0,0.0,0.0,0.0,29966217.7781237,4384.1110559548615,511.44025641243365,2419.340580977085,44.11058391705477,615.3011641843206,14.485471792918805,0.29101819066191065,3.684031809338089,1687.7148925317786,85.74282052608437,76.90471566684354,1.7011889221673464,0.010185636673166873,18.46275,1052.621088689709,0.0,1.4944156385290437,0.0383454165697191,1.582356937500224,-0.27422877470757734,1.3696350218231983,1.281684703111149,0.21273093541789478
