,total_cases,total_deaths,new_cases,new_deaths,mobility_L,mobility_W,mobility_F,mobility_P,mobility_T,mobility_R,vac_total,vac_partial,vac_fully,V_,S,E,I,AR,DHR,DQR,AD,DHD,DQD,R,D,TH,DVR,DVD,DD,DT,V,gamma_t,pdth_t,gammaL_mob,gammaW_mob,gammaF_mob,gamma_mob,gamma_tilde
2020-04-03,56.78278,1.68967,9.75803,0.45824,-0.4918091,-0.2796626,-0.1240086,-0.4174414,-0.5242226999999999,0.1342186,0.0,0.0,0.0,0.0,8600633.114924226,1086.5649499359188,59.95317889811167,844.4385889321962,2.8527899837765855,86.04851355302783,5.5737352706533505,0.019014914955414998,0.567965085044585,123.32270579397606,22.543633406570994,3.0220659801551792,0.10082869944246492,0.0006655220234395252,2.14791,103.42754000000001,0.0,1.3421558905976405,0.012584050169836866,-0.8788526587521122,1.533727339603104,0.39685770751496263,1.9915365045791038,-0.6493806139814633
2020-04-04,67.93132,2.27665,11.14854,0.58698,-0.4859966,-0.2801791,-0.1163201,-0.4133265,-0.5240991,0.1331355,0.0,0.0,0.0,0.0,8600350.87422026,1235.9771009579906,133.06296939032396,831.1557131224803,2.7560420459358435,84.69498502636395,6.915560428403233,0.0235925796669038,0.704697420333096,190.13077009227325,28.704348677224345,3.2071101751831175,0.09924268109808419,0.0008257402883416332,2.73489,109.13975285249911,0.0,4.712818045376593,0.12749699964023073,-0.8230680265559793,1.5403160785369687,0.3644481253892994,2.021500293583438,2.6913177517931546
2020-04-05,80.60928,3.00494,12.67796,0.72829,-0.4824812,-0.282702,-0.11182589999999999,-0.4109044,-0.5262003,0.1325542,0.0,0.0,0.0,0.0,8600025.704720277,1410.1477212241273,151.36028744679626,883.5809354210312,2.888962700716278,90.03712892007411,8.304863654150775,0.02833221680467131,0.8462677831953289,255.7525812500119,36.34819910562758,3.617806163475995,0.10550242224637678,0.000991627588163496,3.46318,121.81771285249911,0.0,2.447157696053933,0.06898586207875716,-0.7898564649514732,1.5726985176982229,0.3459813781124248,2.0686275470723237,0.3785301489816093
2020-04-06,95.03057,3.87954,14.42129,0.8746,-0.4813195,-0.28670829999999997,-0.1106476,-0.4104835,-0.5304310999999999,0.1326346,0.0,0.0,0.0,0.0,8599646.245095775,1617.4039115088842,172.6895783599014,947.4323166363838,3.0616702551886803,96.54360140238504,9.66995306521951,0.032989248005036664,0.9853707519949635,325.4078502369627,45.52766275977835,4.084976429749764,0.1131264837351939,0.0011546236801762834,4.33778,136.2390028524991,0.0,2.5110365077240138,0.0706150420662784,-0.7789686827800826,1.6247999475082975,0.3411980509216472,2.1268334318630115,0.3842030758610022
2020-04-07,111.48407,4.8979,16.4535,1.01836,-0.4825685,-0.2916748,-0.11290660000000001,-0.4123724,-0.5366960000000001,0.1335368,0.0,0.0,0.0,0.0,8599192.53243464,1873.6645241986937,198.07059594696986,1024.7110984922822,3.280188736731336,104.4183295295037,10.9567986202281,0.037379348646894725,1.1165006513531053,399.99617400987785,56.21597582499786,4.617979092905102,0.12235382030075892,0.0013082772026413157,5.356140000000001,152.6925028524991,0.0,2.6318974441193848,0.07012975962561158,-0.7906764176614498,1.690545342496721,0.3503898010506752,2.1900628420990955,0.44183460202028924
2020-04-08,130.35582,6.05178,18.87175,1.15388,-0.486106,-0.2970346,-0.1184751,-0.4166323,-0.5446969,0.135342,0.0,0.0,0.0,0.0,8598640.756856,2196.7476351584173,229.45279547797887,1118.1805782897086,3.5530867376667015,113.9428940207045,12.18230251138371,0.04156018091400067,1.241379819085999,480.57425735759347,68.32665444522596,5.229319720030137,0.13351437858061627,0.0014546063319900242,6.510020000000001,171.5642528524991,0.0,2.790782124794447,0.06798203664207082,-0.8241079504019662,1.762933733124092,0.3734281033907265,2.2520580023260015,0.5387241224684454
2020-04-09,152.2176,7.33472,21.86178,1.28294,-0.4910948,-0.3020465,-0.1262275,-0.42233580000000004,-0.5533232,0.137816,0.0,0.0,0.0,0.0,8597964.928449541,2604.4713202529156,269.0182150202711,1232.134303413996,3.894054418549949,125.55480847996017,13.381598509004618,0.04565160440180081,1.3635883955981993,568.416113407047,81.79189695660966,5.937520829904396,0.14712082202304,0.0015978061540630286,7.792960000000001,193.4260328524991,0.0,2.950822023431668,0.06446135676051996,-0.871938743000094,1.831972694423949,0.4064029516128701,2.3062410192498746,0.6445810041817936
2020-04-10,177.84909,8.74396,25.63149,1.40924,-0.49651870000000004,-0.30592569999999997,-0.1347889,-0.42830820000000003,-0.5612616,0.14064590000000002,0.0,0.0,0.0,0.0,8597140.591287546,3110.9400563705026,318.9488926411891,1372.4970426096359,4.322159124213213,139.85780839531094,14.5894405588651,0.04977218292633109,1.4866678170736687,665.1341372870874,96.58273546561428,6.7678397547920754,0.1638805871839079,0.0017420264024215885,9.202200000000001,219.05752285249912,0.0,3.0700078913680016,0.05994345237050205,-0.9248487558422767,1.8863039334179257,0.4440377299195706,2.345297023708369,0.7247108676596326
2020-04-11,208.23787,10.2804,30.38878,1.53644,-0.5013618000000001,-0.30788730000000003,-0.142784,-0.4333749,-0.5671987000000001,0.1435186,0.0,0.0,0.0,0.0,8596156.415354729,3715.408209744826,380.9720914708081,1546.7036244613219,4.861344777379896,157.60950474832435,15.844665720587248,0.05405440993228754,1.6145755900677126,772.8079583212527,112.70861602447938,7.752268640442041,0.1846814166493567,0.0018919043476300639,10.73864,249.44630285249912,0.0,3.0917066128372617,0.05490941064432333,-0.9728921872913743,1.9140750653009673,0.48033828744517204,2.3613252816679147,0.730381331169347
2020-04-12,244.53609,11.94903,36.29822,1.66863,-0.5049151,-0.3074962,-0.1491169,-0.4366735,-0.570288,0.1461789,0.0,0.0,0.0,0.0,8595004.877785554,4413.4182617336,454.996499670812,1763.163632383146,5.538534054599469,179.66683629318248,17.20158890396038,0.05868358187533296,1.752846418124667,894.1034196597544,130.22191174506662,8.928130793041694,0.21052744188567574,0.002053925365636654,12.40727,285.74452285249913,0.0,3.028847527535178,0.049906854936688345,-1.0086203073993367,1.9085221682249365,0.5098837142038702,2.3495896912426195,0.6792578362925585
