,total_cases,total_deaths,new_cases,new_deaths,mobility_L,mobility_W,mobility_F,mobility_P,mobility_T,mobility_R,vac_total,vac_partial,vac_fully,V_,S,E,I,AR,DHR,DQR,AD,DHD,DQD,R,D,TH,DVR,DVD,DD,DT,V,gamma_t,pdth_t,gammaL_mob,gammaW_mob,gammaF_mob,gamma_mob,gamma_tilde
2020-04-27,73.58801,2.15584,13.02912,0.20358,-0.3938869,-0.19039459999999997,-0.1545886,-0.2591673,-0.5289492,0.1128214,0.0,0.0,0.0,0.0,1572056.2482056085,458.13488118178975,46.07390194346487,151.59948970116366,9.557285431115574,72.90708369550471,0.4514451752864187,0.029651411815312428,0.21710858818468753,64.25800870410953,6.522938558902547,11.700707202544065,0.3485026978179509,0.001037799413535935,2.30534,108.05726056238666,0.0,3.4729837646368207,0.018939114844287255,0.5377685376849657,0.25817979566470584,1.5930917307586423,2.7845448397325328,0.6884389249042879
2020-04-28,89.87147,2.4026,16.28346,0.24676,-0.39322450000000003,-0.19370539999999997,-0.148689,-0.2521224,-0.5262454000000001,0.1128328,0.0,0.0,0.0,0.0,1571912.747776227,545.6533186556311,56.1041359514932,169.9556171721711,10.612591834451157,81.73489521711446,0.5534941778698049,0.03635410168019379,0.26618589831980616,81.11448702974296,7.221143734188966,13.657375942364812,0.39070046482723647,0.0012723935588067827,2.5521000000000003,124.34072056238666,0.0,3.1188274931774354,0.018579589350174956,0.5427965754046067,0.27658337367355934,1.507250337426847,2.722135062129232,0.3966924310482032
2020-04-29,109.69982,2.70514,19.82835,0.30254,-0.39310670000000003,-0.1971358,-0.1420516,-0.2457789,-0.5243069,0.1131569,0.0,0.0,0.0,0.0,1571751.8875784096,639.8458788768605,66.82182306937563,193.35360878534811,11.99007369743605,92.98743528971815,0.679491216376758,0.0446297246811687,0.3267802753188313,99.98552274297805,8.07717791205877,16.040009154668873,0.4444886617188477,0.0015620403638409047,2.8546400000000003,144.16907056238665,0.0,2.8716604261244645,0.01873126104794398,0.543688659152767,0.2961534856112479,1.4130493776083992,2.648396297996633,0.22326412812783136
2020-04-30,133.31602,3.07655,23.6162,0.37141,-0.3930688,-0.19880520000000002,-0.1343291,-0.240945,-0.5229642,0.1135636,0.0,0.0,0.0,0.0,1571571.2533973749,742.3132792308515,78.35683692957133,221.85736991148747,13.688537175194561,106.6954372240028,0.8242039468239767,0.05413461475488897,0.396375385245111,121.43234907853929,9.128079128435528,18.877801632026554,0.5100141966002606,0.001894711516421114,3.2260500000000003,167.78527056238667,0.0,2.707983761625828,0.019076312023102778,0.5439755364175842,0.30586196773247165,1.3066141803433302,2.551956460117605,0.1560273015082232
2020-05-01,161.00893,3.52706,27.69291,0.45051,-0.3926638,-0.1982948,-0.12539730000000002,-0.23762339999999998,-0.5217854,0.1139821,0.0,0.0,0.0,0.0,1571368.2365201262,854.6557750021163,90.90520466185762,255.6170168451738,15.712860162709584,122.93109480686645,0.9808083681423324,0.06442056406349142,0.4716894359365085,146.02181695153968,10.402793075259504,22.20546364683602,0.5876221625437033,0.0022547197422221996,3.6765600000000003,195.47818056238668,0.0,2.596010188876664,0.019359106717206673,0.5470370260494111,0.3028808757854434,1.187758665950486,2.4331813434095597,0.16282884546710408
2020-05-02,193.13669,4.06317,32.12776,0.53611,-0.3914493,-0.19555160000000002,-0.1151876,-0.2356153,-0.5202731,0.11438100000000001,0.0,0.0,0.0,0.0,1571140.7130909862,977.793871107417,104.66289680619383,294.9054626455926,18.07625216540104,141.82565712949574,1.1424804792626957,0.07503936476911291,0.5494406352308872,174.3360972370352,11.919711443401837,26.066030361309686,0.6779399425145365,0.0026263777669189524,4.21267,227.60594056238668,0.0,2.508306584680096,0.019437396195688718,0.5561729183962476,0.28705231715267143,1.057477547968717,2.2962075591418554,0.21209902553824067
2020-05-03,230.1267,4.68765,36.99001,0.62448,-0.38898269999999996,-0.19052219999999997,-0.10363149999999999,-0.2347218,-0.5179298,0.1147291,0.0,0.0,0.0,0.0,1570889.1661733421,1109.9295330933787,119.74264028016535,340.1053774635604,20.799222647520004,163.56315756013186,1.3065858132843835,0.08581798221048723,0.6283620177895126,206.9864578770915,13.686671922664534,30.51085942421504,0.781847233272933,0.003003629377367053,4.83715,264.5959505623867,0.0,2.409209952108787,0.019307375153453588,0.57452074548844,0.2588802670026512,0.9171966781269312,2.1461024662422417,0.2631074858665454
2020-05-04,272.4462,5.40183,42.3195,0.71418,-0.38511629999999997,-0.18334530000000002,-0.09093540000000001,-0.23475169999999998,-0.5145085,0.1150123,0.0,0.0,0.0,0.0,1570614.9803959536,1248.5845140380163,135.92424410168118,391.630985264699,23.9043012652742,188.3428042978908,1.4869919112540457,0.09766725161844622,0.7151227483815537,244.62553543154087,15.707437735948917,35.5960957766146,0.9002962686938527,0.0034183538066456178,5.55133,306.9154505623867,0.0,2.295963740249665,0.01920603976890086,0.6027233166462893,0.22057969275954725,0.7718678735559801,1.9906756585860357,0.3052880816636294
2020-05-05,320.48461,6.21462,48.03841,0.81279,-0.3808807,-0.1749259,-0.0784045,-0.23554390000000003,-0.5107641,0.1152849,0.0,0.0,0.0,0.0,1570319.84488828,1391.2807980697744,152.9042170764586,449.70633337413693,27.401440275247314,216.2723459711954,1.701774143295809,0.1117743830300108,0.8184156169699892,287.9507931626486,18.007219647202962,41.36853327808494,1.0338020973266018,0.003912103406050379,6.36412,354.9538605623867,0.0,2.1778613548893935,0.01936346352845567,0.6328373464564483,0.17849726506149088,0.6374550829824914,1.8442944701246498,0.3335668847647437
2020-05-06,374.52409,7.14481,54.03948,0.93019,-0.3776013,-0.1663612,-0.0676189,-0.23694500000000002,-0.507702,0.11561830000000001,0.0,0.0,0.0,0.0,1570005.3485370388,1535.9454007224906,170.3790963051238,514.3251367850265,31.285618893691357,247.34876000047643,1.9689529948067048,0.1293229815934256,0.9469070184065744,337.68308346885266,20.63918379049877,47.862077109197514,1.1823502709573601,0.004526304355769896,7.294309999999999,408.9933405623867,0.0,2.0637398011109993,0.019915624650718326,0.6555917418899462,0.138844564291222,0.5289429889345784,1.7188840707399655,0.3448557303710338
