,total_cases,total_deaths,new_cases,new_deaths,mobility_L,mobility_W,mobility_F,mobility_P,mobility_T,mobility_R,vac_total,vac_partial,vac_fully,V_,S,E,I,AR,DHR,DQR,AD,DHD,DQD,R,D,TH,DVR,DVD,DD,DT,V,gamma_t,pdth_t,gammaL_mob,gammaW_mob,gammaF_mob,gamma_mob,gamma_tilde
2020-04-02,56.70211,1.63873,12.42678,0.50289,-0.5696324,-0.3534603,-0.15620979999999998,-0.4371062,-0.6309902000000001,0.1441451,0.0,0.0,0.0,0.0,7072803.668433653,1362.7975453989166,54.205625352314996,738.3359688124423,3.3475890666071484,87.40709058151059,5.8480015727692924,0.026770773870845026,0.692309226129155,105.1120723068194,19.558593255095637,3.5493165183534043,0.11829748599657457,0.0009369770854795762,2.14162,105.16927740650758,0.0,2.2017484855834626,0.014836435436155707,-1.0730874816253877,3.190373248024652,-0.3156262228623901,2.4225882264562775,-0.22083974087281488
2020-04-03,71.81669,2.35781,15.11458,0.71908,-0.5597927,-0.3499665,-0.1446167,-0.4284943,-0.627868,0.1433346,0.0,0.0,0.0,0.0,7072366.79549832,1632.9793028797217,166.8909788405371,725.5514142488356,3.228670838517401,85.89360516838248,8.06186232280998,0.03690530697303313,0.9543946930269669,164.48169255377593,26.12567482786493,3.7702862935503094,0.11624912220509728,0.00129168574405616,2.8607,111.10466600286178,0.0,8.065945990898854,0.16701518087777836,-0.9823607639747931,3.10566890711064,-0.29088192906107074,2.4533548969941794,5.612591093904674
2020-04-04,90.09086,3.34911,18.27417,0.9913,-0.5514517,-0.3484384,-0.1359949,-0.4202732,-0.6256883,0.1423693,0.0,0.0,0.0,0.0,7071864.231573678,1935.8778902434685,199.97799027746274,811.4999094143915,3.568291758632479,96.0685231184907,10.59297642623795,0.04849215120708652,1.2540378487929134,222.70147793387434,35.17883715067491,4.45061904198912,0.13001994109074314,0.0016972252922480282,3.8520000000000003,129.3788360028618,0.0,3.014403076370689,0.07127710861833943,-0.9074402381967213,3.068955062332586,-0.2726168075908846,2.5098266994643836,0.5045763769063054
2020-04-05,111.98798,4.65164,21.89712,1.30253,-0.5449421999999999,-0.3486549,-0.1309776,-0.4130681,-0.6247086000000001,0.1414006,0.0,0.0,0.0,0.0,7071293.804688101,2269.6565234642244,237.07157171604277,918.0771227578518,3.9998471827135638,108.68554915288567,13.259498587443371,0.06069886163815492,1.5697111383618452,287.7404454619248,47.07434357691286,5.2658313242703105,0.14709592944240188,0.0021244601573354224,5.15453,151.2759560028618,0.0,2.8559039825576913,0.07445773690786733,-0.8502375604254437,3.0741443029553612,-0.2620416344154039,2.582793791033917,0.27311019152377414
2020-04-06,137.94676,6.28205,25.95878,1.63041,-0.5404994,-0.350182,-0.1300462,-0.40759140000000005,-0.6250529,0.1406037,0.0,0.0,0.0,0.0,7070650.975063835,2635.0863087875505,277.94678682215954,1047.4169196397113,4.53156247335517,123.99729857236805,15.879420858494758,0.07269224874736771,1.8798677512526323,361.24982684749085,61.96425216435623,6.232255963174207,0.16781897891680497,0.002544228706157869,6.784940000000001,177.23473600286178,0.0,2.7153413678016256,0.07521771053955541,-0.8118338746568226,3.11086280887154,-0.2600828463229626,2.6598747708111583,0.0554665969904673
2020-04-07,168.38128,8.23461,30.43452,1.95256,-0.5383581000000001,-0.3525859,-0.13368180000000002,-0.404555,-0.6268454,0.140154,0.0,0.0,0.0,0.0,7069920.668137502,3043.3818455565115,322.6980668461084,1201.4583715206124,5.170727920723802,142.23332621641967,18.29407589961804,0.08374597082278712,2.1657240291772126,445.04974551594466,79.796233022851,7.36530882625997,0.19249977094984486,0.00293110897879755,8.7375,207.66925600286177,0.0,2.631661783134437,0.07391179489605881,-0.7935091939704586,3.1690745340743525,-0.2677364646884934,2.728757558334804,-0.09709577520036694
2020-04-08,203.71596,10.48408,35.33468,2.24947,-0.5385318,-0.3553577,-0.1419398,-0.404424,-0.6300319,0.14018370000000002,0.0,0.0,0.0,0.0,7069083.831552403,3508.3656233856686,372.69877459441034,1382.1512601027664,5.924660121527356,163.6244548446759,20.43767084670394,0.09355884362814582,2.419491156371855,541.1131747796147,100.33977892246904,8.680790731025324,0.22145070299113345,0.0032745595269851047,10.98697,243.00393600286176,0.0,2.5978024388901577,0.0711213459411547,-0.7949911934909801,3.2368189816792547,-0.2851984361020527,2.7775580350056255,-0.17975559611546776
2020-04-09,244.5256,12.99713,40.80964,2.51305,-0.5401473,-0.35768880000000003,-0.15317119999999998,-0.406674,-0.6338438,0.1406519,0.0,0.0,0.0,0.0,7068119.7239717515,4043.860131889579,429.6416404579994,1592.5710222192215,6.8058070721579025,188.53476665981793,22.267590791478955,0.10193578615008891,2.636124213849911,651.5665093900492,123.29049976917298,10.20010102221767,0.25516452693284253,0.0035677525152531114,13.50002,283.81357600286174,0.0,2.5918212136900602,0.0670934612508221,-0.8088124392221259,3.294309720715135,-0.309120172604474,2.7973057918079385,-0.20548457811787824
2020-04-10,291.57035,15.73519,47.04475,2.73806,-0.5421101,-0.35869549999999994,-0.1653011,-0.4105332,-0.6373340000000001,0.1414743,0.0,0.0,0.0,0.0,7067010.408518394,4659.194712588512,495.2193948278092,1837.1221925995924,7.832584897916586,217.48568765535387,23.74138347799124,0.10868246195928194,2.810597538040718,778.7800949981189,148.29615056065194,11.951539476993823,0.29434694506702774,0.0038038861685748687,16.23808,330.85832600286176,0.0,2.5874201881947574,0.06205325780241152,-0.8256970246635662,3.319283567688643,-0.3351787472447298,2.7793364786997508,-0.19191629050499337
2020-04-11,345.79571,18.65447,54.22536,2.91928,-0.5433254000000001,-0.35749400000000003,-0.1762549,-0.4152299,-0.6395554,0.1425668,0.0,0.0,0.0,0.0,7065754.789634684,5345.719402869069,570.5745279757897,2121.387952101093,9.0285856495069,251.1381765486335,24.871654461169012,0.11385657631730894,2.944403423682691,925.4749916715355,174.9568140386432,13.970306304920012,0.33989250443889796,0.003984980171105813,19.15736,385.0836860028618,0.0,2.5414041506674945,0.05639907231597909,-0.8362020142322293,3.2894873708707992,-0.35890981151560497,2.7153042280423683,-0.17390007737487378
2020-04-12,408.27228,21.71273,62.47657,3.05826,-0.5430547,-0.3535626,-0.18444590000000002,-0.42013979999999995,-0.6398979,0.14384819999999998,0.0,0.0,0.0,0.0,7064357.3293755,6090.291092023563,654.6477477625045,2451.3339282876163,10.418851286672647,290.1984675892105,25.892623084194906,0.11853033021360126,3.0652696697863986,1094.8173859653564,202.8867284998122,16.296259088610313,0.3927570283768703,0.004148561557476045,22.21562,447.5602560028618,0.0,2.4555707005334444,0.05095990384875481,-0.8338587463554701,3.1928694254400116,-0.3767788318599935,2.6031605301439513,-0.14758982961050693
2020-04-13,479.95467,24.89653,71.68239,3.1838,-0.541984,-0.3478277,-0.19024059999999998,-0.4252284,-0.6390989,0.1452484,0.0,0.0,0.0,0.0,7062828.353142493,6875.518873237241,745.8295219295336,2831.264833030772,12.02051407586882,335.1761693514772,27.093729153453257,0.1240287109125292,3.2074612890874716,1290.4485751428542,231.9631515840071,18.964937195652258,0.4536302253793268,0.004341004881938523,25.39942,519.2426460028619,0.0,2.34233314205947,0.04647571042204369,-0.8246092397554796,3.054339296127686,-0.3894840331736046,2.461174706118005,-0.11884156405853519
2020-04-14,561.62125,28.22802,81.66658,3.33149,-0.5411556000000001,-0.34157730000000003,-0.194494,-0.43060830000000005,-0.6382327,0.1467005,0.0,0.0,0.0,0.0,7061197.302237318,7667.032587278601,841.990124406385,3263.4656370067605,13.841324146231184,386.34178557263067,28.752457529686804,0.13162197875296078,3.4038280212470386,1516.3500260030312,262.3883707374604,22.005318719245285,0.5228781974621359,0.004606769256353628,28.73091,600.9092260028618,0.0,2.1940144940037,0.0432912704315523,-0.8174735201678462,2.906614479927928,-0.39884350092839804,2.311226141751087,-0.11721164774738702
2020-04-15,653.81719,31.76347,92.19594,3.53545,-0.5413704,-0.3359172,-0.1979148,-0.4362944,-0.6381458,0.1481367,0.0,0.0,0.0,0.0,7059502.082365956,8426.214278809079,938.9205150928491,3747.9312008120496,15.878597350256403,443.6947078300434,31.098391964911034,0.14236111407974494,3.6815488859202548,1776.6797539164754,294.67627826714715,25.437699902910516,0.6005001211810349,0.004982638992791074,32.26636,693.1051660028619,0.0,2.0207660486744405,0.041475904470413764,-0.8193220493782842,2.775772566511304,-0.4063915302427804,2.1709876698096426,-0.1502216211352021
