iso2,date,semana,population,total_cases,new_cases,total_deaths,new_deaths,people_vaccinated,people_fully_vaccinated,total_vaccinations,google_retail_and_recreation,google_grocery_and_pharmacy,google_parks,google_transit,google_workplaces,google_residential,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Norte,2020-11-29,49,18430980,767975.73936,2720.83321,16767.36515,31.80037,0.32469,9e-4,0.32559,5.32334714285714,39.2315885714286,-2.71486,18.5809985714286,9.81311142857143,5.71739142857143,1.7665365596403447e-6,1.7616534769176679e-6,4.883082722676711e-9
Norte,2020-11-30,49,18430980,770717.45981,2741.72045,16799.15511,31.78996,0.32986,0.00145,0.33131,6.05164571428571,40.0922328571429,-1.97754142857143,19.5725514285714,10.08269,5.64152285714286,1.7975712631666902e-6,1.7897040743357109e-6,7.867188830979146e-9
Norte,2020-12-01,49,18430980,773476.29607,2758.83626,16830.90309,31.74798,0.29594,0.00215,0.29809,6.57327714285714,40.6109042857143,-1.20680428571429,20.4244142857143,10.21292,5.59028714285714,1.6173312542252231e-6,1.6056661121654952e-6,1.1665142059727699e-8
Norte,2020-12-02,49,18430980,776245.539,2769.24293,16862.54316,31.64007,0.20304,0.00306,0.2061,6.91204142857143,40.8240242857143,-0.412171428571428,21.0907642857143,10.2295157142857,5.56211285714286,1.1182259434929667e-6,1.101623462235866e-6,1.6602481257100817e-8
Norte,2020-12-03,49,18430980,779015.5417,2770.0027,16893.97493,31.43177,0.15087,0.00418,0.15505,7.09174857142857,40.7680185714286,0.396847142857143,21.5257771428571,10.1581871428571,5.55542428571429,8.412466401678044e-7,8.18567433744706e-7,2.26792064230985e-8
Norte,2020-12-04,49,18430980,781775.43473,2759.89303,16925.08632,31.11139,0.25567,0.00562,0.26129,7.13700142857143,40.4822342857143,1.21124428571429,21.6986485714286,10.0294,5.56787857142857,1.4176674273424422e-6,1.3871752885630609e-6,3.049213877938124e-8
Norte,2020-12-05,49,18430980,784519.9869,2744.55217,16955.84405,30.75773,0.62495,0.00709,0.63204,7.07558428571429,40.0177014285714,2.02411428571429,21.6386814285714,9.89262428571429,5.59409571428571,3.429226226711765e-6,3.3907583861520117e-6,3.84678405597532e-8
Norte,2020-12-06,50,18430980,787251.32044,2731.33354,16986.31626,30.47221,1.14336,0.00845,1.15181,6.93609,39.4283771428571,2.82906142857143,21.3901871428571,9.80207571428571,5.62792428571429,6.249315012006959e-6,6.2034682908884935e-6,4.584672111846467e-8
Norte,2020-12-07,50,18430980,789978.91103,2727.59059,17016.67255,30.35629,1.81109,0.00956,1.82065,6.74710571428571,38.76821,3.61969285714286,20.9974871428571,9.81197857142857,5.66321857142857,9.878205065601504e-6,9.826335875791739e-6,5.1869189809765956e-8
Norte,2020-12-08,50,18430980,792717.35332,2738.44229,17047.15963,30.48708,2.6369,0.01019,2.64709,6.54359714285714,38.0985685714286,4.39548428571429,20.5011485714286,9.96200285714286,5.69301142857143,1.4362177160411438e-5,1.4306889812695799e-5,5.528734771563965e-8
Norte,2020-12-09,50,18430980,795477.42302,2760.0697,17078.00417,30.84454,3.59747,0.00992,3.60739,6.38605714285714,37.5104285714286,5.17935714285714,19.9267042857143,10.2336328571429,5.70704714285714,1.957242642550749e-5,1.9518604002608652e-5,5.3822422898836635e-8
Norte,2020-12-10,50,18430980,798263.84247,2786.41945,17109.38839,31.38422,4.66126,0.00844,4.6697,6.34135857142857,37.1021914285714,6.00009857142857,19.2959457142857,10.5938014285714,5.69425,2.5336145988981594e-5,2.5290353524337832e-5,4.579246464376827e-8
Norte,2020-12-11,50,18430980,801076.50211,2812.65964,17141.45209,32.0637,5.77064,0.00726,5.7779,6.46323142857143,36.95504,6.87762285714286,18.6424828571429,11.0035571428571,5.64672285714286,3.134884851483752e-5,3.130945831420793e-5,3.9390200629592133e-8
Norte,2020-12-12,50,18430980,803915.34652,2838.84441,17174.30068,32.84859,6.76256,0.01003,6.77259,6.75286571428571,37.0813757142857,7.79633714285714,18.0472328571429,11.40036,5.56929142857143,3.674568579641452e-5,3.6691266552294016e-5,5.4419244120497124e-8
Norte,2020-12-13,51,18430980,806781.59594,2866.24942,17208.00714,33.70646,7.44773,0.01869,7.46642,7.19831428571429,37.4763971428571,8.73179142857143,17.6029414285714,11.71578,5.46995285714286,4.051016278027539e-5,4.04087574290678e-5,1.0140535120758635e-7
Norte,2020-12-14,51,18430980,809677.74621,2896.15027,17242.612,34.60486,7.63685,0.03024,7.66709,7.78763,38.1353028571429,9.65951,17.4023571428571,11.8813828571429,5.35670714285714,4.1598927458008204e-5,4.1434855878526265e-5,1.640715794819375e-7
Norte,2020-12-15,51,18430980,812606.1885,2928.44229,17278.12473,35.51273,7.08533,0.0463,7.13163,8.48832,39.0367585714286,10.5615128571429,17.4973185714286,11.8255057142857,5.23844857142857,3.869371026391435e-5,3.8442502786069976e-5,2.512074778443686e-7
Norte,2020-12-16,51,18430980,815563.68799,2957.49949,17314.52888,36.40415,5.32738,0.0664,5.39378,9.18571571428572,40.09331,11.4457114285714,17.7760328571429,11.46355,5.12764142857143,2.92647488087991e-5,2.8904485816814952e-5,3.6026299198414844e-7
Norte,2020-12-17,51,18430980,818540.00358,2976.31559,17351.78352,37.25464,3.51837,0.091,3.60937,9.74461857142857,41.2009828571429,12.3265,18.0857957142857,10.7076842857143,5.03764428571429,1.9583169207497378e-5,1.9089435287760067e-5,4.937339197373118e-7
Norte,2020-12-18,51,18430980,821517.88783,2977.88425,17389.82319,38.03967,4.52142,0.12216,4.64358,10.0298057142857,42.2557957142857,13.2182585714286,18.2739114285714,9.47007857142857,4.98181714285714,2.519442807707458e-5,2.453163098218326e-5,6.627970948913189e-7
Norte,2020-12-19,51,18430980,824474.82936,2956.94153,17428.57184,38.74865,12.35026,0.15672,12.50698,9.91249857142857,43.1374185714286,14.1218285714286,18.2026557142857,7.69432714285714,4.97428,6.785846438984797e-5,6.700815691840586e-5,8.503074714421045e-7
Norte,2020-12-20,52,18430980,827390.02209,2915.19273,17467.99899,39.42715,23.82484,0.19038,24.01522,9.28957571428571,43.6601528571429,14.9838185714286,17.7942214285714,5.44973285714286,5.03220142857143,1.3029811762586688e-4,1.2926518286059666e-4,1.0329347652702136e-6
Norte,2020-12-21,52,18430980,830246.10763,2856.08554,17508.13367,40.13468,38.56272,0.21804,38.78076,8.06434285714286,43.6219471428571,15.7372857142857,16.9857914285714,2.83703428571429,5.17352142857143,2.1041073236474677e-4,2.0922772419046628e-4,1.183008174280478e-6
Norte,2020-12-22,52,18430980,833029.17525,2783.06762,17549.06439,40.93072,56.81076,0.23461,57.04537,6.14010428571429,42.82076,16.3152914285714,15.7145371428571,-0.0430428571428572,5.41616714285714,3.095080673952226e-4,3.082351562423702e-4,1.2729111528524257e-6
Norte,2020-12-23,52,18430980,835730.60256,2701.42731,17590.94183,41.87744,78.55258,0.23364,78.78622,3.50953428571429,41.1650142857143,16.6851685714286,13.9884542857143,-3.06004428571429,5.76603285714286,4.274662551855626e-4,4.2619860691075573e-4,1.267648274806874e-6
Norte,2020-12-24,52,18430980,838354.41826,2623.8157,17633.98941,43.04758,102.71937,0.20348,102.92285,0.522785714285714,39.0050028571429,16.9513728571429,12.0988271428571,-5.96463428571429,6.18081285714286,5.584231006707186e-4,5.57319089923596e-4,1.104010747122508e-6
Norte,2020-12-25,52,18430980,840919.14278,2564.72452,17678.50585,44.51644,127.97908,0.16421,128.14329,-2.38061857142857,36.8014957142857,17.25264,10.40776,-8.47775857142857,6.60615285714286,6.95260317139946e-4,6.943693715689562e-4,8.909455709897141e-7
Norte,2020-12-26,52,18430980,843454.16254,2535.01976,17724.83367,46.32782,152.28881,0.19781,152.48662,-4.85628571428571,34.9167571428571,17.68335,9.19385714285714,-10.3846342857143,6.99746142857143,8.273386439570766e-4,8.26265396631107e-4,1.0732473259696448e-6
Norte,2020-12-27,53,18430980,845985.22659,2531.06405,17773.23264,48.39897,170.76205,0.38787,171.14992,-6.94038142857143,33.3190557142857,18.1604957142857,8.40173,-11.7275728571429,7.34914285714286,9.285991303772237e-4,9.26494684493174e-4,2.104445884049573e-6
Norte,2020-12-28,53,18430980,848530.82086,2545.59427,17823.84825,50.61561,177.80128,0.63524,178.43652,-8.76420285714286,31.87815,18.5567114285714,7.89249,-12.6131657142857,7.66536285714286,9.681336532295082e-4,9.646870649308935e-4,3.4465882986146154e-6
Norte,2020-12-29,53,18430980,851102.16809,2571.34723,17876.71165,52.8634,167.80905,0.98477,168.79382,-10.4590471428571,30.4637942857143,18.7446385714286,7.52724857142857,-13.1479914285714,7.95027714285714,9.158157623740031e-4,9.104727475153249e-4,5.343014858678161e-6
